SalesAgentName,SalesAgentEmailAddress,ClientName,ClientIdentifier,BankName,AccountNumber,SortCode,Currency
"Benjamin Cox","benjamincox830@somecompany0720.com","Thomas Williams","NXWF5967","Bank of Scotland plc","14406578","069596","USD"
"Robert Johnson","robertjohnson1@somecompany6020.com","Jack Thomas","XCUK5788","Lloyds Bank Plc","84722660","159035","USD"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Noel White","HBXU4308","Bank of Scotland plc","25651447","452542","AUD"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Michael Roberts","YACQ3523","Yorkshire Bank","97282975","716453","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Lucas Mitchell","GWII4681","Standard Chartered Bank","39032194","956402","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","Richard Wilson","IEFD8013","Bank of Scotland plc","38343279","112857","EUR"
"Oliver Wright","oliverwright31@somecompany3831.com","Sebastian Clarke","MORL0168","Clydesdale Bank Plc","76054233","108240","EUR"
"Richard Thomas","richardthomas153@somecompany8459.com","Michael James","WKUX1576","Yorkshire Bank","23298451","507536","AUD"
"James James","jamesjames272@somecompany8044.com","Liam Jones","EWTF6539","Lloyds Bank Plc","94326507","926002","USD"
"Richard Thomas","richardthomas153@somecompany8459.com","Jack Brown","MTNI8751","Lloyds Bank Plc","74308915","312827","USD"
"Joseph Walker","josephwalker256@somecompany0692.com","Liam White","PUES1415","Clydesdale Bank Plc","84869277","290525","EUR"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Robert Jones","CFIO5587","Lloyds Bank Plc","35287570","615999","USD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Michael Wilson","APJH5665","Metro Bank PLC","36878783","273015","AUD"
"Joseph Walker","josephwalker256@somecompany0692.com","Logan Phillips","KZAV2828","Standard Chartered Bank","60745094","179033","USD"
"Richard Walker","richardwalker885@somecompany7591.com","Noah Davis","PPEA8622","Lloyds Bank Plc","93374459","610085","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Richard Mason","AIDL4105","Metro Bank PLC","27284844","082126","GBP"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Jacob Robinson","HKXN8488","Bank of Scotland plc","74122321","411194","EUR"
"David Jones","davidjones463@somecompany5761.com","Richard Thompson","FDUS7325","HSBC Bank Plc","18445458","931636","GBP"
"Logan Taylor","logantaylor653@somecompany2430.com","Oliver Cox","OXTI4145","Clydesdale Bank Plc","55248486","281256","GBP"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Noah Wilson","OTBD7823","Barclays Bank Plc","93577602","787610","USD"
"Richard Brown","richardbrown396@somecompany3795.com","William Jones","JBWZ1680","Metro Bank PLC","32154811","694821","GBP"
"Adrian Smith","adriansmith475@somecompany8520.com","Liam Clarke","IXCO2466","Bank of Scotland plc","98555837","467778","USD"
"Richard Brown","richardbrown396@somecompany3795.com","Jack Green","HMHI0479","HSBC Bank Plc","44165753","037927","EUR"
"Lucas Mason","lucasmason166@somecompany8978.com","Logan Walker","VVRY9033","Standard Chartered Bank","78409227","837567","USD"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Noel Roberts","UWEA8651","Barclays Bank Plc","96917130","203132","GBP"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Jack Jones","OWVZ8072","Clydesdale Bank Plc","78874514","127814","AUD"
"Noah Wilson","noahwilson84@somecompany1934.com","William Robinson","QZDS7606","HSBC Bank Plc","60634785","616780","GBP"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Noel Taylor","UKAW4050","Clydesdale Bank Plc","72088992","181337","GBP"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Thomas Davis","CGMN1790","Clydesdale Bank Plc","21713595","095472","GBP"
"Noel Phillips","noelphillips688@somecompany2018.com","Noel Davis","TVCI8690","Barclays Bank Plc","90389310","121027","EUR"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Charles Wood","HSJN0142","Clydesdale Bank Plc","62963741","232834","GBP"
"Adrian Mitchell","adrianmitchell440@somecompany5429.com","David James","XFGD6763","Yorkshire Bank","34016976","767053","USD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Michael Cox","CDAK2855","Metro Bank PLC","84664145","933922","EUR"
"Richard Thomas","richardthomas153@somecompany8459.com","Jack Brown","MTNI8751","Yorkshire Bank","96009096","539706","USD"
"Charles Davis","charlesdavis7@somecompany3124.com","Michael Evans","TQAO7996","Lloyds Bank Plc","93242238","141096","USD"
"Charles Williams","charleswilliams974@somecompany5848.com","Jacob Taylor","EQCQ3897","Standard Chartered Bank","91042875","501217","EUR"
"Noah Wilson","noahwilson84@somecompany1934.com","Lucas Cox","XXXS7988","Yorkshire Bank","96831275","491310","AUD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Lucas Wright","LUMF8633","HSBC Bank Plc","39135168","081939","EUR"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Noel Wright","TEWU4392","HSBC Bank Plc","70450053","269412","EUR"
"Jack Jackson","jackjackson318@somecompany0939.com","Thomas Jackson","BBFT5590","HSBC Bank Plc","41671144","792436","USD"
"David Jackson","davidjackson775@somecompany0557.com","Michael Johnson","QIPM6465","Yorkshire Bank","21577776","770355","EUR"
"David Walker","davidwalker934@somecompany9943.com","Benjamin Wright","UMBX0937","Lloyds Bank Plc","18052655","179381","GBP"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Jacob Robinson","HKXN8488","Lloyds Bank Plc","78909866","719513","EUR"
"Richard Walker","richardwalker885@somecompany7591.com","Adrian Robinson","SOVP8905","Metro Bank PLC","34949850","181028","USD"
"Logan Taylor","logantaylor653@somecompany2430.com","Richard Johnson","XJNG7481","Standard Chartered Bank","40635068","965859","AUD"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Lucas White","BXVI8716","Standard Chartered Bank","27662804","149614","AUD"
"Charles Williams","charleswilliams974@somecompany5848.com","Sebastian Johnson","FGNK2077","Clydesdale Bank Plc","13406949","665267","GBP"
"Logan Wood","loganwood112@somecompany0924.com","Oliver Wood","XICV9619","HSBC Bank Plc","39163648","668315","USD"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Joseph Wright","QGZA6574","Metro Bank PLC","30497876","726747","EUR"
"Lucas Mason","lucasmason166@somecompany8978.com","Richard James","MSWS1838","Bank of Scotland plc","82946321","788910","GBP"
"Noah Wilson","noahwilson84@somecompany1934.com","Elijah Evans","PWPA7049","Standard Chartered Bank","08137924","710493","EUR"
"Richard Walker","richardwalker885@somecompany7591.com","Noel James","DVNH8476","Bank of Scotland plc","54664966","149145","GBP"
"Logan Wood","loganwood112@somecompany0924.com","Sebastian Green","YUDR2888","Standard Chartered Bank","51105312","327144","USD"
"Ian Cox","iancox488@somecompany7140.com","Ian Jones","OQRF2607","HSBC Bank Plc","34701529","303573","EUR"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Joseph James","EBCF7331","HSBC Bank Plc","00465455","390752","AUD"
"Jack Jackson","jackjackson318@somecompany0939.com","Joseph Jackson","RCFF8418","Lloyds Bank Plc","37599474","779857","GBP"
"Charles Williams","charleswilliams974@somecompany5848.com","Oliver James","HZYE6141","Standard Chartered Bank","71878633","677784","GBP"
"Noah White","noahwhite636@somecompany3695.com","John Davis","JDKP3655","Metro Bank PLC","07515471","689443","GBP"
"Richard Brown","richardbrown396@somecompany3795.com","Benjamin Wood","WLNC0422","Barclays Bank Plc","79999317","546142","EUR"
"James James","jamesjames272@somecompany8044.com","Ian Wright","TPFX7346","Clydesdale Bank Plc","08436546","143957","USD"
"Charles Williams","charleswilliams974@somecompany5848.com","Richard Roberts","IFCP6567","Lloyds Bank Plc","71114633","320034","EUR"
"Richard Thomas","richardthomas153@somecompany8459.com","Liam Mitchell","JAZT8727","Bank of Scotland plc","56898154","425889","GBP"
"Adrian Smith","adriansmith475@somecompany8520.com","Elijah Green","MUQJ6582","Lloyds Bank Plc","43765812","133432","GBP"
"Noah James","noahjames83@somecompany2687.com","Elijah Mitchell","OJUU7834","Barclays Bank Plc","50155085","903007","GBP"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Dylan Clarke","UOIV6458","Barclays Bank Plc","95368507","289848","USD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Richard Evans","WYBI4582","Yorkshire Bank","09824872","202063","USD"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Richard White","TAXR0409","Barclays Bank Plc","09936927","345523","USD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Jack Cox","BDNC6780","Lloyds Bank Plc","32146255","205453","AUD"
"Logan Wood","loganwood112@somecompany0924.com","Joseph Jones","EJDT5387","Bank of Scotland plc","04875455","385467","AUD"
"Liam Mason","liammason829@somecompany4245.com","Lucas Davis","HLVT2429","Metro Bank PLC","23460556","695419","AUD"
"Robert Johnson","robertjohnson1@somecompany6020.com","Jack Robinson","EXQF9773","Metro Bank PLC","36113105","727342","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Noah Wood","QZVO7606","Standard Chartered Bank","21056409","656596","USD"
"Liam Mason","liammason829@somecompany4245.com","Logan Thomas","KEWR7074","HSBC Bank Plc","08334573","435025","AUD"
"Charles Davis","charlesdavis7@somecompany3124.com","Jack Davis","IIVJ0481","Lloyds Bank Plc","76059541","253671","AUD"
"Jack Jackson","jackjackson318@somecompany0939.com","Noel Thompson","KZZO1178","Barclays Bank Plc","57564857","517385","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Liam Robinson","YTOX2676","Clydesdale Bank Plc","13191256","813044","GBP"
"Logan Wood","loganwood112@somecompany0924.com","Sebastian Green","YUDR2888","HSBC Bank Plc","64968285","630987","AUD"
"Noah Williams","noahwilliams796@somecompany7382.com","Jack Johnson","VKBP5448","Metro Bank PLC","63857672","433206","USD"
"Logan Wood","loganwood112@somecompany0924.com","Sebastian Wilson","VXPD1909","Barclays Bank Plc","50614091","770964","EUR"
"Noah Wilson","noahwilson84@somecompany1934.com","Adrian Brown","OGBW5009","Clydesdale Bank Plc","25441471","459860","AUD"
"Noah James","noahjames83@somecompany2687.com","Elijah Taylor","UAVK1228","HSBC Bank Plc","66606595","105515","GBP"
"Noah James","noahjames83@somecompany2687.com","Elijah Davis","YLTB2020","Metro Bank PLC","17946970","782758","USD"
"Liam Mason","liammason829@somecompany4245.com","Adrian Jones","ZNDO0566","HSBC Bank Plc","46077684","063818","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","William James","ENIC3208","Barclays Bank Plc","78213552","479794","GBP"
"Lucas Mason","lucasmason166@somecompany8978.com","Michael Mason","YGDY5930","Yorkshire Bank","12232768","237835","EUR"
"Joseph Walker","josephwalker256@somecompany0692.com","Logan Phillips","KZAV2828","Metro Bank PLC","58764373","901732","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","Jacob Brown","BBFU5069","Metro Bank PLC","43258387","102204","EUR"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Liam Wright","ZNVT7459","Standard Chartered Bank","98612526","118803","GBP"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Oliver Cox","GCPO4430","HSBC Bank Plc","28114422","469995","GBP"
"Noah Wilson","noahwilson84@somecompany1934.com","Robert Evans","UZLU0382","Metro Bank PLC","16252622","058584","EUR"
"Charles Davis","charlesdavis7@somecompany3124.com","Jack Davis","IIVJ0481","Standard Chartered Bank","63329717","063810","EUR"
"Joseph Walker","josephwalker256@somecompany0692.com","Benjamin Clarke","OFKU1564","Clydesdale Bank Plc","02090548","417198","AUD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Logan Phillips","TEZC2228","Lloyds Bank Plc","17472255","555667","USD"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Noah Davis","QJJB5426","Standard Chartered Bank","91723586","394151","GBP"
"Robert Johnson","robertjohnson1@somecompany6020.com","Richard Phillips","JAQJ0217","Lloyds Bank Plc","00170110","943579","USD"
"Benjamin Cox","benjamincox830@somecompany0720.com","Noel Phillips","TBRR3484","Barclays Bank Plc","90851065","831491","EUR"
"Ian Evans","ianevans125@somecompany3220.com","Ian Walker","IEWP1125","Clydesdale Bank Plc","71994758","494396","USD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Richard Evans","WYBI4582","Lloyds Bank Plc","90584047","075446","EUR"
"Adrian Wood","adrianwood780@somecompany0199.com","Lucas Mitchell","MNPS2031","HSBC Bank Plc","14652140","977177","USD"
"David Jackson","davidjackson775@somecompany0557.com","David Phillips","XUUR9602","HSBC Bank Plc","39441847","350882","GBP"
"Logan Taylor","logantaylor653@somecompany2430.com","Charles Roberts","PAAX3615","Yorkshire Bank","78043214","247941","USD"
"Noah James","noahjames83@somecompany2687.com","Sebastian Clarke","YYOB8874","Barclays Bank Plc","71352690","332042","EUR"
"James James","jamesjames272@somecompany8044.com","James Smith","TRXB9872","HSBC Bank Plc","34905751","267825","EUR"
"Adrian Smith","adriansmith475@somecompany8520.com","John Evans","VTAS3996","HSBC Bank Plc","53740726","533046","AUD"
"Richard Walker","richardwalker885@somecompany7591.com","Adrian Robinson","SOVP8905","HSBC Bank Plc","17580748","522246","USD"
"Logan Wood","loganwood112@somecompany0924.com","Benjamin Williams","FKZW0407","Lloyds Bank Plc","56121280","548707","GBP"
"James James","jamesjames272@somecompany8044.com","James Smith","TRXB9872","Standard Chartered Bank","60912602","928767","USD"
"Joseph Walker","josephwalker256@somecompany0692.com","Liam White","PUES1415","Barclays Bank Plc","67539411","210030","GBP"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Ian Walker","RQLJ6722","Yorkshire Bank","64324824","387475","EUR"
"Robert Johnson","robertjohnson8@somecompany6227.com","Lucas Wright","LUMF8633","Yorkshire Bank","24664436","041469","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","Jack Mitchell","ABVC4120","Metro Bank PLC","70252639","651015","AUD"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Jack White","UFOJ2821","Metro Bank PLC","34833817","494071","EUR"
"Noah White","noahwhite636@somecompany3695.com","Mason Roberts","NYHP7953","Clydesdale Bank Plc","51247600","940068","AUD"
"Richard Brown","richardbrown396@somecompany3795.com","Thomas Evans","MEVD3167","Clydesdale Bank Plc","62243320","706904","GBP"
"Joseph Walker","josephwalker256@somecompany0692.com","Ian Taylor","ALKK4390","Clydesdale Bank Plc","29831481","007920","USD"
"Noel Phillips","noelphillips688@somecompany2018.com","Noel Jackson","EBIT7536","Lloyds Bank Plc","89019579","746123","EUR"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Oliver Thompson","CFMS5965","Metro Bank PLC","06095085","239599","USD"
"Noah James","noahjames83@somecompany2687.com","Jacob White","CEDB5334","Bank of Scotland plc","93858026","812505","AUD"
"Noah James","noahjames83@somecompany2687.com","Elijah Mitchell","OJUU7834","Bank of Scotland plc","14668776","110913","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Liam Robinson","YTOX2676","HSBC Bank Plc","80421082","392256","USD"
"David Mitchell","davidmitchell364@somecompany9806.com","Benjamin Walker","SPJL6643","Barclays Bank Plc","59122196","068433","AUD"
"Adrian Smith","adriansmith475@somecompany8520.com","Jack Wright","UNGD2723","Yorkshire Bank","62393617","066195","EUR"
"Jack Jackson","jackjackson318@somecompany0939.com","Robert Evans","OISJ1348","Barclays Bank Plc","10822458","379733","EUR"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Joseph James","EBCF7331","Metro Bank PLC","87648926","852711","EUR"
"James James","jamesjames272@somecompany8044.com","Dylan Mason","WFNR2588","Standard Chartered Bank","56823682","701939","AUD"
"Jack Jackson","jackjackson318@somecompany0939.com","Robert Wood","IVGZ0862","Barclays Bank Plc","11088626","694392","GBP"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Dylan Clarke","MHPZ2671","Metro Bank PLC","18522899","305369","AUD"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Ian Jones","VBEY4844","Standard Chartered Bank","26023491","857644","USD"
"Liam Mason","liammason829@somecompany4245.com","Jacob Wood","ZRDV4194","Clydesdale Bank Plc","15424947","278208","AUD"
"Logan Wood","loganwood112@somecompany0924.com","Noah Wright","ODDB6798","Barclays Bank Plc","51577108","989075","GBP"
"David Walker","davidwalker934@somecompany9943.com","Thomas Wilson","KXKM5595","Bank of Scotland plc","34213938","400174","AUD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Michael Wright","SJGG2760","Metro Bank PLC","61625136","511898","GBP"
"Logan Taylor","logantaylor653@somecompany2430.com","Thomas Thompson","FAZF8784","Bank of Scotland plc","10057143","901041","AUD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Charles Davis","BING7359","Barclays Bank Plc","96782211","415512","EUR"
"Noah White","noahwhite636@somecompany3695.com","Mason Roberts","NYHP7953","Metro Bank PLC","44617132","819713","USD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Noel Jones","YUYV4342","Standard Chartered Bank","69530860","682311","AUD"
"Oliver Wright","oliverwright31@somecompany3831.com","John Green","GPXP4037","Metro Bank PLC","29469851","012345","GBP"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Joseph Green","HNOG3946","Clydesdale Bank Plc","80423497","057997","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","Richard Wood","NYCD4396","Bank of Scotland plc","64433231","166370","USD"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Sebastian Wood","ZEDR9794","Barclays Bank Plc","93356348","659496","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","William Green","NWWL9857","Bank of Scotland plc","47781661","336783","EUR"
"Benjamin Cox","benjamincox830@somecompany0720.com","William Mitchell","NNFX9474","Barclays Bank Plc","13286219","610567","AUD"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Jack Cox","CFPY6049","Lloyds Bank Plc","11424693","611224","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","David Brown","AQST4252","Lloyds Bank Plc","25182695","258200","USD"
"Noel Mitchell","noelmitchell393@somecompany5028.com","John James","AGIT2385","Standard Chartered Bank","74929623","134428","USD"
"Richard Walker","richardwalker885@somecompany7591.com","Adrian Robinson","SOVP8905","Standard Chartered Bank","94893186","846992","EUR"
"Joseph Walker","josephwalker256@somecompany0692.com","William White","SRFU7508","Barclays Bank Plc","96438517","267816","GBP"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Dylan Evans","ZOZY9368","Clydesdale Bank Plc","74349473","777208","GBP"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Ian Wilson","AMOD2181","HSBC Bank Plc","51371066","455944","AUD"
"Lucas Brown","lucasbrown29@somecompany6394.com","Logan James","DULH1056","Standard Chartered Bank","19099863","099443","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Charles Roberts","QEZP4074","HSBC Bank Plc","14264131","671611","USD"
"James James","jamesjames272@somecompany8044.com","Dylan Jackson","YMLW5919","Barclays Bank Plc","59180519","387380","EUR"
"Oliver Wright","oliverwright31@somecompany3831.com","Noah Mason","ISIG6963","Metro Bank PLC","30509922","403213","EUR"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Adrian Johnson","DFFP0532","Standard Chartered Bank","89786221","243236","USD"
"Adrian Wood","adrianwood780@somecompany0199.com","Oliver Taylor","TGAQ2660","Standard Chartered Bank","81962899","481479","EUR"
"David Mitchell","davidmitchell828@somecompany4273.com","Charles Wood","RYTM2034","Metro Bank PLC","61275170","990587","USD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Thomas Jackson","RGNE0440","Metro Bank PLC","02893442","026716","AUD"
"Oliver Wright","oliverwright31@somecompany3831.com","Mason Wood","HEIA0431","Clydesdale Bank Plc","99159522","893898","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","David Brown","AQST4252","Bank of Scotland plc","96221689","297333","USD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Thomas Taylor","AAYM8493","Metro Bank PLC","69462530","995921","EUR"
"Adrian Wood","adrianwood780@somecompany0199.com","Benjamin Taylor","SNUE5059","Yorkshire Bank","43739981","777724","EUR"
"Noah James","noahjames83@somecompany2687.com","Richard Walker","HYDL9194","Barclays Bank Plc","55060745","128547","EUR"
"Joseph Walker","josephwalker256@somecompany0692.com","Liam White","PUES1415","Lloyds Bank Plc","50306248","244554","GBP"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","James Evans","LSQL9943","Yorkshire Bank","63958930","776746","GBP"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Dylan Smith","VHUT5513","HSBC Bank Plc","30734412","084061","GBP"
"Richard Thomas","richardthomas153@somecompany8459.com","Robert White","IJPN4836","HSBC Bank Plc","09585624","177246","USD"
"Liam Mason","liammason829@somecompany4245.com","Logan Thomas","KEWR7074","Bank of Scotland plc","53963818","833515","USD"
"Richard Thomas","richardthomas153@somecompany8459.com","William Jones","SUPM1568","Barclays Bank Plc","09337159","784557","AUD"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Noel White","NKIJ9942","Standard Chartered Bank","97511508","879183","USD"
"David Walker","davidwalker934@somecompany9943.com","Charles Clarke","PLMF0268","Lloyds Bank Plc","93849226","073415","GBP"
"Logan Wood","loganwood112@somecompany0924.com","Mason Thompson","CJCL5729","Metro Bank PLC","98335262","446790","USD"
"Jack Jackson","jackjackson318@somecompany0939.com","Joseph Mitchell","UHFR6459","Standard Chartered Bank","33032860","187453","USD"
"Adrian Smith","adriansmith475@somecompany8520.com","Dylan Green","AJYB4176","HSBC Bank Plc","16042706","469244","AUD"
"Noah Williams","noahwilliams796@somecompany7382.com","Jack Brown","ZDHK8290","Barclays Bank Plc","54113740","608282","GBP"
"Jack Jackson","jackjackson318@somecompany0939.com","Liam Wood","QFMB1251","Yorkshire Bank","92852863","593668","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","Jacob Davis","UPHF9779","Lloyds Bank Plc","12632139","011519","GBP"
"Benjamin Cox","benjamincox830@somecompany0720.com","Noel Wilson","KJUS5629","Yorkshire Bank","02246446","906396","USD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Charles Evans","VOZV2585","Barclays Bank Plc","62242011","823463","GBP"
"Charles Robinson","charlesrobinson388@somecompany3574.com","James Cox","QIRG6269","Clydesdale Bank Plc","60673482","713173","USD"
"Jack Evans","jackevans438@somecompany1820.com","Ian Brown","TLEQ3709","Yorkshire Bank","58786441","390686","GBP"
"Richard Brown","richardbrown396@somecompany3795.com","David Robinson","NREX7365","Metro Bank PLC","23157830","754774","GBP"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Benjamin Cox","BVKL1448","Lloyds Bank Plc","45523515","026981","USD"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Noel White","HBXU4308","Standard Chartered Bank","74734383","041907","GBP"
"Adrian Smith","adriansmith475@somecompany8520.com","Liam White","DDJR9216","Standard Chartered Bank","50614361","605604","AUD"
"Joseph Walker","josephwalker256@somecompany0692.com","Michael Smith","TVIL6838","Standard Chartered Bank","24164057","429804","AUD"
"Jack Evans","jackevans438@somecompany1820.com","Jacob Evans","JNBK3476","Lloyds Bank Plc","92369457","621107","GBP"
"Noel Phillips","noelphillips688@somecompany2018.com","Noel Davis","TVCI8690","Lloyds Bank Plc","44482906","222889","USD"
"Richard Thomas","richardthomas153@somecompany8459.com","William Smith","KGSE6383","Lloyds Bank Plc","73808888","646193","AUD"
"Charles Williams","charleswilliams974@somecompany5848.com","James Roberts","ZMMT7048","Metro Bank PLC","94540849","666018","EUR"
"Robert Johnson","robertjohnson1@somecompany6020.com","Adrian Green","MNVD4019","Yorkshire Bank","38758732","319694","EUR"
"Robert Johnson","robertjohnson8@somecompany6227.com","Robert Wright","EUFY3965","Metro Bank PLC","64649228","697716","USD"
"Liam Mason","liammason829@somecompany4245.com","Adrian Jones","ZNDO0566","Bank of Scotland plc","72449009","473039","GBP"
"David Walker","davidwalker934@somecompany9943.com","Benjamin Wright","UMBX0937","Clydesdale Bank Plc","75847265","226026","AUD"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Benjamin Cox","NNWE4392","HSBC Bank Plc","95770534","657839","AUD"
"James Evans","jamesevans773@somecompany9894.com","William Roberts","GOLJ3507","HSBC Bank Plc","66464640","543135","GBP"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Richard White","TAXR0409","Standard Chartered Bank","85324816","011606","AUD"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Dylan Wood","VVQA3484","Lloyds Bank Plc","93626276","554325","GBP"
"Noah Williams","noahwilliams796@somecompany7382.com","Noel Mason","RTIV1760","Standard Chartered Bank","17721761","491530","USD"
"Richard Brown","richardbrown396@somecompany3795.com","Benjamin Wood","WLNC0422","Standard Chartered Bank","29320682","988014","GBP"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","William Wilson","RHWX4202","Barclays Bank Plc","05168333","499989","AUD"
"Oliver Wright","oliverwright31@somecompany3831.com","Sebastian Clarke","MORL0168","Yorkshire Bank","82471044","050057","USD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Elijah Johnson","QGNH2269","Bank of Scotland plc","45005348","192690","EUR"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Jack Phillips","ARID6290","Bank of Scotland plc","08985887","282575","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","Michael Roberts","TFQA0272","Standard Chartered Bank","27767828","470455","EUR"
"David Mitchell","davidmitchell364@somecompany9806.com","Lucas Williams","RWRC6316","Clydesdale Bank Plc","19309309","631991","AUD"
"Richard Thomas","richardthomas153@somecompany8459.com","Michael Taylor","ZLIL0547","Lloyds Bank Plc","66655001","279599","AUD"
"Lucas Brown","lucasbrown29@somecompany6394.com","John Johnson","NGOB6978","Metro Bank PLC","10187560","236507","USD"
"Jack Jackson","jackjackson318@somecompany0939.com","Robert Evans","OISJ1348","Metro Bank PLC","11028005","908028","GBP"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Noel Evans","KLLA4268","Standard Chartered Bank","52646528","352111","GBP"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Liam Wright","ZNVT7459","Yorkshire Bank","78045304","356107","USD"
"Lucas Brown","lucasbrown29@somecompany6394.com","Sebastian Wilson","HVYI0195","Lloyds Bank Plc","56765649","921658","EUR"
"Robert Johnson","robertjohnson1@somecompany6020.com","Adrian Green","MNVD4019","HSBC Bank Plc","02778464","373700","USD"
"Noah James","noahjames83@somecompany2687.com","Elijah Mitchell","OJUU7834","Yorkshire Bank","49505528","573046","USD"
"Oliver Wright","oliverwright31@somecompany3831.com","Thomas James","BDAU2125","Standard Chartered Bank","83077140","966424","GBP"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Noah Smith","OJHK8423","Lloyds Bank Plc","78747277","931843","EUR"
"Logan Taylor","logantaylor653@somecompany2430.com","Richard Johnson","XJNG7481","Bank of Scotland plc","26469764","736454","EUR"
"James James","jamesjames272@somecompany8044.com","Sebastian Phillips","LUBE3065","Lloyds Bank Plc","82441918","963914","GBP"
"Ian Evans","ianevans125@somecompany3220.com","Richard Green","ZTYH0167","Standard Chartered Bank","82574564","981714","GBP"
"Joseph Walker","josephwalker256@somecompany0692.com","Sebastian Brown","WEUL2614","Metro Bank PLC","31828002","884963","AUD"
"David Mitchell","davidmitchell828@somecompany4273.com","Michael Robinson","ABCW7667","Yorkshire Bank","66338566","409900","GBP"
"David Walker","davidwalker934@somecompany9943.com","Dylan Thompson","IIRA2244","Bank of Scotland plc","28053401","933232","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","Richard Wilson","IEFD8013","Clydesdale Bank Plc","30897738","775633","EUR"
"David Mitchell","davidmitchell364@somecompany9806.com","Ian Green","UCXF3344","Barclays Bank Plc","09515280","971319","EUR"
