SalesAgentName,SalesAgentEmailAddress,ClientName,ClientIdentifier,BankName,AccountNumber,SortCode,Currency
"John Brown","johnbrown108@somecompany0116.com","Thomas White","DWIA8682","Barclays Bank Plc","76130647","560287","GBP"
"John Brown","johnbrown108@somecompany0116.com","Thomas White","DWIA8682","Barclays Bank Plc","89761747","803690","USD"
"John Brown","johnbrown108@somecompany0116.com","Thomas White","DWIA8682","Bank of Scotland plc","56810464","291740","GBP"
"John Brown","johnbrown108@somecompany0116.com","Elijah Taylor","HLOV0023","Yorkshire Bank","28851972","891323","USD"
"John Brown","johnbrown108@somecompany0116.com","Elijah Taylor","HLOV0023","Barclays Bank Plc","66378042","704758","AUD"
"John Brown","johnbrown108@somecompany0116.com","William Thomas","FLCQ6439","Barclays Bank Plc","59124835","061136","AUD"
"John Brown","johnbrown108@somecompany0116.com","William Thomas","FLCQ6439","Bank of Scotland plc","50600435","191009","USD"
"John Brown","johnbrown108@somecompany0116.com","Michael Evans","TUWF3744","Clydesdale Bank Plc","50048592","332056","GBP"
"John Brown","johnbrown108@somecompany0116.com","Michael Evans","TUWF3744","HSBC Bank Plc","72412252","892278","EUR"
"John Brown","johnbrown108@somecompany0116.com","Michael Evans","TUWF3744","Lloyds Bank Plc","70909625","015296","GBP"
"John Brown","johnbrown108@somecompany0116.com","Charles Williams","ZFYO0358","Yorkshire Bank","36548635","605109","GBP"
"John Brown","johnbrown108@somecompany0116.com","Charles Williams","ZFYO0358","Bank of Scotland plc","62227928","936196","EUR"
"John Brown","johnbrown108@somecompany0116.com","Charles Williams","ZFYO0358","Bank of Scotland plc","03236043","266038","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Brown","SHNJ1336","Lloyds Bank Plc","92595417","774579","AUD"
"John Brown","johnbrown108@somecompany0116.com","Joseph Brown","SHNJ1336","Bank of Scotland plc","31501669","825618","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Brown","SHNJ1336","Yorkshire Bank","59301658","632751","EUR"
"John Brown","johnbrown108@somecompany0116.com","Jack Clarke","AFCM3256","Clydesdale Bank Plc","95587508","699667","USD"
"Joseph Wood","josephwood349@somecompany7792.com","Oliver White","BQCN4529","Standard Chartered Bank","30017941","353148","EUR"
"Joseph Wood","josephwood349@somecompany7792.com","Jack Robinson","ZGLA9691","HSBC Bank Plc","41481009","259070","USD"
"Joseph Wood","josephwood349@somecompany7792.com","Jack Robinson","ZGLA9691","Clydesdale Bank Plc","49129216","993313","GBP"
"Joseph Wood","josephwood349@somecompany7792.com","Jack Robinson","ZGLA9691","Lloyds Bank Plc","30620594","760859","USD"
"Joseph Wood","josephwood349@somecompany7792.com","Logan Smith","GZBH4297","Clydesdale Bank Plc","67883467","322806","EUR"
"Joseph Wood","josephwood349@somecompany7792.com","Logan Smith","GZBH4297","Clydesdale Bank Plc","23004984","125064","USD"
"Joseph Wood","josephwood349@somecompany7792.com","Logan Smith","GZBH4297","Clydesdale Bank Plc","66808151","270243","AUD"
"Joseph Wood","josephwood349@somecompany7792.com","Logan Smith","GZBH4297","HSBC Bank Plc","71067887","837096","GBP"
"Joseph Wood","josephwood349@somecompany7792.com","Thomas Wood","EKVM4189","Metro Bank PLC","85073134","465871","GBP"
"Joseph Wood","josephwood349@somecompany7792.com","Thomas Wood","EKVM4189","HSBC Bank Plc","34267134","255279","AUD"
"Joseph Wood","josephwood349@somecompany7792.com","Thomas Wood","EKVM4189","Standard Chartered Bank","02823978","264233","EUR"
"Joseph Wood","josephwood349@somecompany7792.com","Thomas Wood","EKVM4189","Metro Bank PLC","30737296","155750","EUR"
"Joseph Wood","josephwood349@somecompany7792.com","Robert White","VOHX1463","Bank of Scotland plc","71089996","140721","GBP"
"Joseph Wood","josephwood349@somecompany7792.com","Robert White","VOHX1463","Metro Bank PLC","30228935","403483","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Benjamin Johnson","LTBH1730","Bank of Scotland plc","11774385","588668","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Benjamin Johnson","LTBH1730","Barclays Bank Plc","02716186","984726","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Benjamin Johnson","LTBH1730","Clydesdale Bank Plc","02762302","905247","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Robert Brown","TDHM4031","Metro Bank PLC","91393564","079624","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Robert Brown","TDHM4031","Lloyds Bank Plc","56117281","830577","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Robert Brown","TDHM4031","Bank of Scotland plc","53387689","151110","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Robert Brown","TDHM4031","Yorkshire Bank","28470697","210050","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Jack White","EXCJ8972","Barclays Bank Plc","17084138","360845","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Lucas Williams","JCWV7280","Yorkshire Bank","05975764","025478","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Lucas Williams","JCWV7280","Metro Bank PLC","72457238","892207","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Lucas Williams","JCWV7280","HSBC Bank Plc","33776236","915329","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Lucas Williams","JCWV7280","Bank of Scotland plc","80565218","119643","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Davis","DIBE0498","Lloyds Bank Plc","60595249","229129","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Davis","DIBE0498","Lloyds Bank Plc","37157291","709700","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Davis","DIBE0498","Metro Bank PLC","55215902","940020","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Lucas Mason","CFRC8304","Lloyds Bank Plc","26916256","740469","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Jacob Wood","XUYV1694","HSBC Bank Plc","68107592","584044","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Thomas","NTMP0154","HSBC Bank Plc","52212008","396193","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Thomas","NTMP0154","HSBC Bank Plc","59254022","929079","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","James Thomas","NTMP0154","Clydesdale Bank Plc","95726274","358303","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Sebastian Smith","QQDB0599","Yorkshire Bank","09033223","648218","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Sebastian Smith","QQDB0599","Standard Chartered Bank","19154811","392851","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","William Williams","LLNN9714","HSBC Bank Plc","73539130","764278","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","William Williams","LLNN9714","HSBC Bank Plc","03741122","372693","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","William Williams","LLNN9714","Yorkshire Bank","27494893","819232","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Logan Robinson","TTSC2602","Barclays Bank Plc","97132590","409133","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Logan Robinson","TTSC2602","Yorkshire Bank","19810613","672157","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Logan Robinson","TTSC2602","Barclays Bank Plc","97400508","351555","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Logan Robinson","TTSC2602","Clydesdale Bank Plc","42403712","687527","EUR"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","David Walker","FPYO9690","HSBC Bank Plc","45703972","378161","USD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","David Walker","FPYO9690","Barclays Bank Plc","85560437","373928","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","David Walker","FPYO9690","Clydesdale Bank Plc","96800623","024390","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","David Walker","FPYO9690","Standard Chartered Bank","07745240","297557","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Michael Robinson","FBJL1231","Metro Bank PLC","00838685","067717","AUD"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Michael Robinson","FBJL1231","Bank of Scotland plc","96823973","883665","GBP"
"Sebastian Williams","sebastianwilliams993@somecompany0468.com","Michael Robinson","FBJL1231","Clydesdale Bank Plc","67910368","943984","AUD"
"Mason Wright","masonwright312@somecompany6233.com","Logan Phillips","AGEV5541","Standard Chartered Bank","60599295","753970","EUR"
"Mason Wright","masonwright312@somecompany6233.com","Logan Phillips","AGEV5541","Barclays Bank Plc","40238859","667583","USD"
"Mason Wright","masonwright312@somecompany6233.com","Joseph Walker","ZZUR3145","Bank of Scotland plc","00411303","909746","USD"
"Mason Wright","masonwright312@somecompany6233.com","Joseph Walker","ZZUR3145","HSBC Bank Plc","43731040","074870","AUD"
"Mason Wright","masonwright312@somecompany6233.com","Joseph Walker","ZZUR3145","Barclays Bank Plc","35861644","204371","USD"
"Mason Wright","masonwright312@somecompany6233.com","James Wood","QDWE8054","HSBC Bank Plc","92681749","872893","GBP"
"Mason Wright","masonwright312@somecompany6233.com","Mason Cox","FXGH4847","Barclays Bank Plc","67066940","361074","USD"
"Mason Wright","masonwright312@somecompany6233.com","Mason Cox","FXGH4847","Lloyds Bank Plc","68150734","211677","USD"
"Mason Wright","masonwright312@somecompany6233.com","James James","JBRQ1980","Bank of Scotland plc","91170816","581835","USD"
"Mason Wright","masonwright312@somecompany6233.com","James James","JBRQ1980","Lloyds Bank Plc","77252764","029062","EUR"
"Mason Wright","masonwright312@somecompany6233.com","James James","JBRQ1980","Yorkshire Bank","03519469","678515","EUR"
"Jacob Smith","jacobsmith165@somecompany0817.com","Noel Thomas","UXDY3018","Bank of Scotland plc","26313958","125587","GBP"
"Jacob Smith","jacobsmith165@somecompany0817.com","Noah Evans","XPLQ1780","Standard Chartered Bank","54076000","795122","USD"
"Jacob Smith","jacobsmith165@somecompany0817.com","Noah Evans","XPLQ1780","Lloyds Bank Plc","12039249","945646","USD"
"Jacob Smith","jacobsmith165@somecompany0817.com","Noah Evans","XPLQ1780","Clydesdale Bank Plc","47371887","702767","USD"
"Jacob Smith","jacobsmith165@somecompany0817.com","James Taylor","OQZC8201","Clydesdale Bank Plc","44516274","853342","EUR"
"Jacob Smith","jacobsmith165@somecompany0817.com","James Taylor","OQZC8201","Yorkshire Bank","96210427","062380","EUR"
"Jacob Smith","jacobsmith165@somecompany0817.com","James Taylor","OQZC8201","Yorkshire Bank","05324114","082722","GBP"
"Jacob Smith","jacobsmith165@somecompany0817.com","James Taylor","OQZC8201","Metro Bank PLC","49348620","170093","EUR"
"Jacob Smith","jacobsmith165@somecompany0817.com","Sebastian Jones","GWXK4848","Barclays Bank Plc","15584598","721432","GBP"
"Jacob Smith","jacobsmith165@somecompany0817.com","Charles Davis","LRGL8803","Bank of Scotland plc","55994096","226447","GBP"
"Jacob Smith","jacobsmith165@somecompany0817.com","Charles Davis","LRGL8803","Metro Bank PLC","28563763","458676","AUD"
"Jacob Smith","jacobsmith165@somecompany0817.com","Charles Davis","LRGL8803","Bank of Scotland plc","78313192","343850","GBP"
"Jacob Smith","jacobsmith165@somecompany0817.com","Charles Davis","LRGL8803","Lloyds Bank Plc","31618177","855922","AUD"
"John Robinson","johnrobinson694@somecompany5392.com","James Johnson","VJVW3333","Yorkshire Bank","62515375","000574","AUD"
"John Robinson","johnrobinson694@somecompany5392.com","James Johnson","VJVW3333","Clydesdale Bank Plc","61385248","830726","AUD"
"John Robinson","johnrobinson694@somecompany5392.com","James Johnson","VJVW3333","Yorkshire Bank","36731386","558322","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Sebastian Brown","QFXQ4376","Barclays Bank Plc","30331020","651227","USD"
"John Robinson","johnrobinson694@somecompany5392.com","Sebastian Brown","QFXQ4376","Yorkshire Bank","31567681","060724","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Benjamin Thomas","IMEN1295","Clydesdale Bank Plc","83912496","163621","USD"
"John Robinson","johnrobinson694@somecompany5392.com","Benjamin Thomas","IMEN1295","Lloyds Bank Plc","05829725","488893","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Benjamin Thomas","IMEN1295","Barclays Bank Plc","84366847","493436","GBP"
"John Robinson","johnrobinson694@somecompany5392.com","Benjamin Thomas","IMEN1295","Bank of Scotland plc","16146531","137361","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Thomas Evans","VUUS8111","Yorkshire Bank","37286772","225302","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Thomas Evans","VUUS8111","Clydesdale Bank Plc","10032651","742489","USD"
"John Robinson","johnrobinson694@somecompany5392.com","Thomas Evans","VUUS8111","Lloyds Bank Plc","64730878","345764","EUR"
"John Robinson","johnrobinson694@somecompany5392.com","Thomas Evans","VUUS8111","Lloyds Bank Plc","14900566","210252","USD"
"Robert Brown","robertbrown660@somecompany6413.com","Elijah Wilson","XCVN2672","Bank of Scotland plc","25170188","431938","EUR"
"Robert Brown","robertbrown660@somecompany6413.com","Elijah Wilson","XCVN2672","Standard Chartered Bank","10016775","763675","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","David Evans","PMMX3944","Yorkshire Bank","79799457","213475","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","David Evans","PMMX3944","HSBC Bank Plc","72094171","213261","EUR"
"Robert Brown","robertbrown660@somecompany6413.com","David Evans","PMMX3944","Barclays Bank Plc","98888473","917981","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","David Evans","PMMX3944","Yorkshire Bank","99114846","157713","GBP"
"Robert Brown","robertbrown660@somecompany6413.com","Joseph Davis","OWTD6357","Clydesdale Bank Plc","38213427","957041","EUR"
"Robert Brown","robertbrown660@somecompany6413.com","Michael Wood","FOBS5759","Standard Chartered Bank","28668033","364603","GBP"
"Robert Brown","robertbrown660@somecompany6413.com","Jack Phillips","LPMI6554","Metro Bank PLC","35542540","901383","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Jack Phillips","LPMI6554","Bank of Scotland plc","55465630","452910","GBP"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Taylor","ASAY3590","Clydesdale Bank Plc","20713600","961625","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Taylor","ASAY3590","Metro Bank PLC","24988752","220519","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Taylor","ASAY3590","HSBC Bank Plc","79738065","014153","USD"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Taylor","ASAY3590","Lloyds Bank Plc","96341045","558164","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Richard Thomas","YHTP8184","Metro Bank PLC","24697464","532652","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Richard Thomas","YHTP8184","Clydesdale Bank Plc","25852428","317371","EUR"
"Robert Brown","robertbrown660@somecompany6413.com","Richard Thomas","YHTP8184","Metro Bank PLC","27208931","834433","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Richard Thomas","YHTP8184","Lloyds Bank Plc","75935248","185672","EUR"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Robinson","KUYV4217","Yorkshire Bank","98403261","221924","AUD"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Robinson","KUYV4217","Yorkshire Bank","36466177","995806","GBP"
"Robert Brown","robertbrown660@somecompany6413.com","Noel Robinson","KUYV4217","Standard Chartered Bank","55934424","551444","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Michael Davis","KSUC5133","HSBC Bank Plc","55940119","234409","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Michael Davis","KSUC5133","Standard Chartered Bank","64531273","877453","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Michael Davis","KSUC5133","Barclays Bank Plc","80399039","087279","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","MXUH3285","Clydesdale Bank Plc","36483259","568515","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","MXUH3285","Clydesdale Bank Plc","54680998","913571","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","MXUH3285","Clydesdale Bank Plc","40534994","372888","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","William Brown","TIZS2475","Barclays Bank Plc","99145510","998551","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","William Brown","TIZS2475","Barclays Bank Plc","71903167","373771","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","William Brown","TIZS2475","Standard Chartered Bank","98535723","772911","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","William Brown","TIZS2475","Standard Chartered Bank","20756988","340713","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","James Brown","QSQC6985","Metro Bank PLC","96529556","401097","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Michael Roberts","FLJK6151","Barclays Bank Plc","47706197","887686","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Richard Smith","SYBM2338","HSBC Bank Plc","94783327","213772","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Richard Smith","SYBM2338","Standard Chartered Bank","76570229","320944","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Sebastian Mason","TLEY2546","Metro Bank PLC","29182557","254717","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Ian James","GVKM8348","Standard Chartered Bank","30242564","027989","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Ian James","GVKM8348","Clydesdale Bank Plc","00234020","323707","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Ian James","GVKM8348","HSBC Bank Plc","98312945","190953","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Richard Roberts","JLOF2282","Bank of Scotland plc","28439300","540057","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Adrian Jackson","MAFW9539","Metro Bank PLC","51308432","570229","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Adrian Jackson","MAFW9539","Clydesdale Bank Plc","43889725","718389","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Adrian Jackson","MAFW9539","Bank of Scotland plc","53441021","399222","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Adrian Jackson","MAFW9539","Barclays Bank Plc","96000977","873669","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Richard Clarke","TYML1407","Yorkshire Bank","79343532","889567","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Richard Clarke","TYML1407","Clydesdale Bank Plc","65436341","577546","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","ZWLW2061","Yorkshire Bank","12378874","203351","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","ZWLW2061","Lloyds Bank Plc","88827508","779724","AUD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Thompson","ZWLW2061","Lloyds Bank Plc","64034975","861435","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Sebastian Thomas","EUHN2514","Bank of Scotland plc","99183870","161902","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Liam Smith","NDKR8629","Barclays Bank Plc","25109668","420482","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Logan Jackson","SADB0588","Clydesdale Bank Plc","05636686","510454","EUR"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Logan Jackson","SADB0588","Barclays Bank Plc","50315609","220245","GBP"
"Thomas Phillips","thomasphillips859@somecompany5301.com","Logan Jackson","SADB0588","Bank of Scotland plc","94896682","457422","USD"
"Thomas Phillips","thomasphillips859@somecompany5301.com","James White","BVPO7446","HSBC Bank Plc","66199951","675810","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","James Mitchell","IRIL9546","HSBC Bank Plc","74263952","265876","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","James Mitchell","IRIL9546","Yorkshire Bank","06274565","243362","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","James Mitchell","IRIL9546","HSBC Bank Plc","86114444","242694","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","James Mitchell","IRIL9546","Metro Bank PLC","50474092","873862","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Thomas Clarke","BDMS5628","Bank of Scotland plc","29585676","790778","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Thomas Clarke","BDMS5628","Metro Bank PLC","05798278","382858","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Mason Williams","AYFP2059","Yorkshire Bank","03464866","042926","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Jack Williams","CYNM1883","HSBC Bank Plc","37480880","354617","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Jack Williams","CYNM1883","Bank of Scotland plc","60751566","824515","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","James Jackson","JGAJ9483","Standard Chartered Bank","44879028","592717","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","James Jackson","JGAJ9483","Standard Chartered Bank","32988238","420203","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Dylan Williams","GMLS6139","HSBC Bank Plc","96124105","459109","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Dylan Williams","GMLS6139","Metro Bank PLC","90722452","553667","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Dylan Williams","GMLS6139","Standard Chartered Bank","69881889","304680","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Jack Wright","GHFJ0508","Yorkshire Bank","73969140","045018","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Jack Wright","GHFJ0508","Barclays Bank Plc","09440836","426283","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Jack Wright","GHFJ0508","Clydesdale Bank Plc","19191767","634841","GBP"
"Robert Smith","robertsmith717@somecompany0738.com","Joseph Wilson","OBKH8802","Standard Chartered Bank","51276292","690226","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","John Mason","GICE8077","Standard Chartered Bank","12985824","162229","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","John Mason","GICE8077","Lloyds Bank Plc","82774046","086332","GBP"
"Robert Smith","robertsmith717@somecompany0738.com","John Mason","GICE8077","Yorkshire Bank","30139174","446710","GBP"
"Robert Smith","robertsmith717@somecompany0738.com","John Mason","GICE8077","Barclays Bank Plc","32149140","838628","GBP"
"Robert Smith","robertsmith717@somecompany0738.com","Michael James","XGUK5643","Bank of Scotland plc","47408491","059160","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Michael James","XGUK5643","Metro Bank PLC","21163608","173964","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Robert Jones","QCWW7789","Bank of Scotland plc","37678933","166765","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Robert Jones","QCWW7789","Bank of Scotland plc","09456332","447434","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Robert Jones","QCWW7789","HSBC Bank Plc","80531617","064178","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Robert Jones","QCWW7789","Clydesdale Bank Plc","97684349","333319","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Thomas Evans","YQZM8487","Bank of Scotland plc","91550446","880456","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Thomas Evans","YQZM8487","Standard Chartered Bank","37616625","983482","GBP"
"Robert Smith","robertsmith717@somecompany0738.com","Richard Mitchell","AGXV3643","Bank of Scotland plc","14034111","133299","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Richard Mitchell","AGXV3643","Barclays Bank Plc","19768260","578449","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Richard Mitchell","AGXV3643","Barclays Bank Plc","71357997","096407","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Richard Mitchell","AGXV3643","Yorkshire Bank","21546329","797726","EUR"
"Robert Smith","robertsmith717@somecompany0738.com","Noah Evans","NTPA3209","Yorkshire Bank","61084922","415494","AUD"
"Robert Smith","robertsmith717@somecompany0738.com","Noah Evans","NTPA3209","Standard Chartered Bank","12542478","253283","USD"
"Robert Smith","robertsmith717@somecompany0738.com","Noah Evans","NTPA3209","Metro Bank PLC","73369932","447550","AUD"
"Ian Robinson","ianrobinson60@somecompany7416.com","David Taylor","VPZK1786","Barclays Bank Plc","18282977","231720","GBP"
"Ian Robinson","ianrobinson60@somecompany7416.com","David Taylor","VPZK1786","Clydesdale Bank Plc","62662282","464068","EUR"
"Ian Robinson","ianrobinson60@somecompany7416.com","David Taylor","VPZK1786","HSBC Bank Plc","29078811","931841","USD"
"Ian Robinson","ianrobinson60@somecompany7416.com","Elijah Williams","BQZY9999","Lloyds Bank Plc","56045742","944705","EUR"
"Ian Robinson","ianrobinson60@somecompany7416.com","Elijah Williams","BQZY9999","Standard Chartered Bank","00732587","704301","AUD"
"Ian Robinson","ianrobinson60@somecompany7416.com","Liam Robinson","PHHR2761","Standard Chartered Bank","43532189","103072","EUR"
"Ian Robinson","ianrobinson60@somecompany7416.com","Jacob Davis","ETQN2493","HSBC Bank Plc","70704134","500938","EUR"
"Ian Robinson","ianrobinson60@somecompany7416.com","Jacob Davis","ETQN2493","HSBC Bank Plc","25499745","031900","USD"
"Ian Robinson","ianrobinson60@somecompany7416.com","Jacob Davis","ETQN2493","Standard Chartered Bank","54112256","929202","USD"
"Richard White","richardwhite202@somecompany4854.com","Elijah Clarke","DZLK4624","Metro Bank PLC","51097077","148830","GBP"
"Richard White","richardwhite202@somecompany4854.com","Elijah Clarke","DZLK4624","Standard Chartered Bank","99900501","474856","AUD"
"Richard White","richardwhite202@somecompany4854.com","Elijah Clarke","DZLK4624","Standard Chartered Bank","50261405","634822","EUR"
"Richard White","richardwhite202@somecompany4854.com","Elijah Clarke","DZLK4624","HSBC Bank Plc","15624860","195059","GBP"
"Richard White","richardwhite202@somecompany4854.com","Lucas Brown","HHVP7484","Metro Bank PLC","02911069","963741","EUR"
"Richard White","richardwhite202@somecompany4854.com","Lucas Brown","HHVP7484","Barclays Bank Plc","90972922","025582","USD"
"Richard White","richardwhite202@somecompany4854.com","Liam Wood","AWZJ9421","Yorkshire Bank","65860558","554007","GBP"
"Richard White","richardwhite202@somecompany4854.com","Liam Wood","AWZJ9421","Standard Chartered Bank","50172424","162504","EUR"
"Richard White","richardwhite202@somecompany4854.com","Liam Wood","AWZJ9421","Bank of Scotland plc","43544853","653949","AUD"
"Richard White","richardwhite202@somecompany4854.com","Ian Cox","YFZT6124","HSBC Bank Plc","29710466","164658","GBP"
"Richard White","richardwhite202@somecompany4854.com","Ian Cox","YFZT6124","Metro Bank PLC","02018939","430763","GBP"
"Richard White","richardwhite202@somecompany4854.com","Ian Cox","YFZT6124","Yorkshire Bank","31077290","311562","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Noel Thomas","SJXA7443","Standard Chartered Bank","39839868","731690","AUD"
"Michael Wilson","michaelwilson107@somecompany0435.com","Noel Thomas","SJXA7443","Clydesdale Bank Plc","15057005","264131","GBP"
"Michael Wilson","michaelwilson107@somecompany0435.com","Elijah Jones","HYFQ4484","HSBC Bank Plc","40482528","289293","GBP"
"Michael Wilson","michaelwilson107@somecompany0435.com","Elijah Jones","HYFQ4484","Clydesdale Bank Plc","35450245","770515","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Elijah Jones","HYFQ4484","Clydesdale Bank Plc","16021688","836330","GBP"
"Michael Wilson","michaelwilson107@somecompany0435.com","Elijah Jones","HYFQ4484","Standard Chartered Bank","41120332","591447","EUR"
